Loaded 1674 candidate files (site=None, family=None)
CONFIRMED verify failure: D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\hi\slides\python\getting-started\quickstart.md -- [] unresolved_links=['../../developer-guide/working-with-shapes/', '../../developer-guide/text-formatting/', '../../developer-guide/visual-effects/'] gates=[]
CONFIRMED verify failure: D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\hr\slides\python\getting-started\quickstart.md -- [] unresolved_links=['../../developer-guide/working-with-shapes/', '../../developer-guide/text-formatting/', '../../developer-guide/visual-effects/'] gates=[]
CONFIRMED verify failure: D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\hu\slides\python\getting-started\quickstart.md -- [] unresolved_links=['../../developer-guide/working-with-shapes/', '../../developer-guide/text-formatting/', '../../developer-guide/visual-effects/'] gates=[]
CONFIRMED verify failure: D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\id\slides\python\getting-started\quickstart.md -- [] unresolved_links=['../../developer-guide/working-with-shapes/', '../../developer-guide/text-formatting/', '../../developer-guide/visual-effects/'] gates=[]
CONFIRMED verify failure: D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\it\slides\python\getting-started\quickstart.md -- [] unresolved_links=['../../developer-guide/working-with-shapes/', '../../developer-guide/text-formatting/', '../../developer-guide/visual-effects/'] gates=[]
CONFIRMED verify failure: D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\pt\slides\python\getting-started\quickstart.md -- [] unresolved_links=['../../developer-guide/working-with-shapes/', '../../developer-guide/text-formatting/', '../../developer-guide/visual-effects/'] gates=[]
CONFIRMED verify failure: D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\ro\slides\python\getting-started\quickstart.md -- [] unresolved_links=['../../developer-guide/working-with-shapes/', '../../developer-guide/text-formatting/', '../../developer-guide/visual-effects/'] gates=[]
CONFIRMED verify failure: D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\ru\slides\python\getting-started\quickstart.md -- [] unresolved_links=['../../developer-guide/working-with-shapes/', '../../developer-guide/text-formatting/', '../../developer-guide/visual-effects/'] gates=[]
CONFIRMED verify failure: D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\sk\slides\python\getting-started\quickstart.md -- [] unresolved_links=['../../developer-guide/working-with-shapes/', '../../developer-guide/text-formatting/', '../../developer-guide/visual-effects/'] gates=[]
CONFIRMED verify failure: D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\sv\slides\python\getting-started\quickstart.md -- [] unresolved_links=['../../developer-guide/working-with-shapes/', '../../developer-guide/text-formatting/', '../../developer-guide/visual-effects/'] gates=[]
CONFIRMED verify failure: D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\th\slides\python\getting-started\quickstart.md -- [] unresolved_links=['../../developer-guide/working-with-shapes/', '../../developer-guide/text-formatting/', '../../developer-guide/visual-effects/'] gates=[]
CONFIRMED verify failure: D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\tr\slides\python\getting-started\quickstart.md -- [] unresolved_links=['../../developer-guide/working-with-shapes/', '../../developer-guide/text-formatting/', '../../developer-guide/visual-effects/'] gates=[]
CONFIRMED verify failure: D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\uk\slides\python\getting-started\quickstart.md -- [] unresolved_links=['../../developer-guide/working-with-shapes/', '../../developer-guide/text-formatting/', '../../developer-guide/visual-effects/'] gates=[]
CONFIRMED verify failure: D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\vi\slides\python\getting-started\quickstart.md -- [] unresolved_links=['../../developer-guide/working-with-shapes/', '../../developer-guide/text-formatting/', '../../developer-guide/visual-effects/'] gates=[]
CONFIRMED verify failure: D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\fa\tex\python\getting-started\installation.md -- [] unresolved_links=['../quickstart/'] gates=[]
CONFIRMED verify failure: D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\ko\tex\python\getting-started\installation.md -- [] unresolved_links=['../quickstart/'] gates=[]
CONFIRMED verify failure: D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\lt\tex\python\getting-started\installation.md -- [] unresolved_links=['../quickstart/', '../../developer-guide/engine/'] gates=[]
CONFIRMED verify failure: D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\sr\tex\python\getting-started\installation.md -- [] unresolved_links=['../quickstart/', '../../developer-guide/engine/'] gates=[]
CONFIRMED verify failure: D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\fi\words\python\getting-started\installation.md -- [] unresolved_links=['../license/'] gates=[]
CONFIRMED verify failure: D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\hi\words\python\getting-started\installation.md -- [] unresolved_links=['../license/'] gates=[]
CONFIRMED verify failure: D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\uk\words\python\getting-started\installation.md -- [] unresolved_links=['../license/'] gates=[]
CONFIRMED verify failure: D:\onedrive\Documents\GitHub\aspose.org\content\docs.aspose.org\lt\words\python\getting-started\license.md -- [] unresolved_links=['../installation/'] gates=[]
CONFIRMED verify failure: D:\onedrive\Documents\GitHub\aspose.org\content\kb.aspose.org\id\cells\cpp\faq.md -- [] unresolved_links=['../installation/'] gates=[]
CONFIRMED verify failure: D:\onedrive\Documents\GitHub\aspose.org\content\kb.aspose.org\cs\page\python\troubleshooting.md -- [] unresolved_links=['../faq/'] gates=[]
CONFIRMED verify failure: D:\onedrive\Documents\GitHub\aspose.org\content\kb.aspose.org\fa\page\python\troubleshooting.md -- [] unresolved_links=['../faq/'] gates=[]
CONFIRMED verify failure: D:\onedrive\Documents\GitHub\aspose.org\content\kb.aspose.org\fi\page\python\troubleshooting.md -- [] unresolved_links=['../faq/'] gates=[]
CONFIRMED verify failure: D:\onedrive\Documents\GitHub\aspose.org\content\kb.aspose.org\hi\page\python\troubleshooting.md -- [] unresolved_links=['../faq/'] gates=[]
CONFIRMED verify failure: D:\onedrive\Documents\GitHub\aspose.org\content\kb.aspose.org\sv\page\python\troubleshooting.md -- [] unresolved_links=['../faq/'] gates=[]
CONFIRMED verify failure: D:\onedrive\Documents\GitHub\aspose.org\content\kb.aspose.org\ca\words\python\how-to-build-ldm-builder-python.md -- [] unresolved_links=['../developer-guide/docx-writer/', '../developer-guide/working-with-document-sections/'] gates=[]
CONFIRMED verify failure: D:\onedrive\Documents\GitHub\aspose.org\content\kb.aspose.org\id\words\python\how-to-build-ldm-builder-python.md -- [] unresolved_links=['../developer-guide/docx-writer/', '../developer-guide/working-with-document-sections/'] gates=[]
Wrote/appended 419 rows to reports\audit\backlog_link_path_corrupted.csv

Changed: 361, no-op/backlog: 1313, confirmed verify failures: 78
